0.2685,0.2731,0.2603,0.2447,0.2248,0.1644,0.1193,0.3098,0.4188,0.4761,0.5247,0.4996,0.4713,0.4428,0.3904,0.3772,0.3551,0.332,0.327,0.3333,41.9302978515625,2.86308574676514,3.60150504112244,2.292092886,6.278653554,0.573246011
0.3957,0.4362,0.491,0.4991,0.4991,0.4232,0.4037,0.4436,0.399,0.2789,0.2414,0.2129,0.1868,0.1749,0.1725,0.1897,0.2127,0.2628,0.2765,0.2704,35.0476150512695,3.19840979576111,4.68256998062134,0.745782613,4.63914849,2.056346501
0.0145,0.0292,0.0504,0.0618,0.0628,0.0297,0.0278,0.0597,0.0757,0.0184,0.0334,0.0346,0.0337,0.0238,0.0111,0.0059,0.011,0.0512,0.0627,0.0584,31.4144802093506,2.6430811882019,3.04274344444275,1.621804058,4.841854683,0.43450107
0.1742,0.1724,0.1846,0.1897,0.1759,0.095,0.0649,0.1542,0.2345,0.2942,0.365,0.3584,0.3493,0.3409,0.3242,0.3401,0.3556,0.385,0.3936,0.3926,39.1406631469727,2.79586625099182,3.27636957168579,2.752974077,7.505863636,0.682049716
0.008,0.021,0.0348,0.0377,0.0343,0.011,0.0093,0.0606,0.0773,0,0,0,0,0,0.0072,0.0168,0.0357,0.0936,0.1095,0.102,30.6508560180664,2.60960984230042,2.97591543197632,1.869633216,5.188446714,0.352031886
0.2475,0.2941,0.3432,0.3497,0.3211,0.1624,0.1232,0.1516,0.2217,0.3622,0.515,0.5328,0.5433,0.5415,0.4912,0.4776,0.4561,0.4256,0.4188,0.4273,44.0743522644043,2.98769497871399,3.48517918586731,3.092503822,9.467910594,1.321078348
0.6231,0.64,0.59,0.5461,0.5054,0.3375,0.2514,0.4771,0.6081,0.7082,0.7626,0.7194,0.6705,0.6258,0.5748,0.5972,0.6217,0.646,0.6534,0.6549,46.6061172485352,3.23114132881165,4.23198270797729,1.709590218,4.292797517,0.30034684
0.1458,0.1569,0.1853,0.1979,0.1852,0.0855,0.0632,0.0906,0.1503,0.2429,0.3635,0.379,0.3899,0.3899,0.3416,0.3106,0.2682,0.2228,0.2123,0.2225,40.3133430480957,2.80636262893677,3.21356415748596,2.9161422,8.30833246,0.936989457
0.1343,0.193,0.25,0.2614,0.2426,0.103,0.0839,0.0511,0.0559,0.0646,0.1451,0.1656,0.1805,0.1885,0.1689,0.1502,0.1235,0.1091,0.1062,0.1093,35.2115821838379,2.88097786903381,3.24514222145081,4.256353103,10.48684627,0.765924466
0.3936,0.4222,0.4636,0.4634,0.4214,0.1751,0.1354,0.0501,0.0581,0.2202,0.4573,0.5281,0.6095,0.7232,0.7401,0.7422,0.6942,0.5839,0.5549,0.5655,46.9195442199707,3.12299704551697,3.44696092605591,3.16,7.84,0.64
0.5535,0.6165,0.6731,0.6666,0.6101,0.3139,0.2377,0.2506,0.3103,0.4389,0.5712,0.5766,0.5752,0.5741,0.5452,0.5623,0.577,0.5904,0.595,0.5982,44.7945022583008,3.3700065612793,3.99237060546875,2.056886076,5.085327792,0.43016879
0.2731,0.308,0.424,0.4515,0.4029,0.178,0.1295,0.123,0.1773,0.2873,0.4062,0.2724,0.2588,0.5159,0.6262,0.5943,0.5065,0.3511,0.3104,0.3255,39.6716461181641,3.10665822029114,3.49163126945496,1.19,8.96,4.59
0.6148,0.5634,0.5684,0.557,0.5092,0.4109,0.3251,0.6697,0.8126,0.9095,0.9435,0.6999,0.6058,0.831,0.9121,0.9073,0.862,0.7381,0.7055,0.7175,47.9277038574219,3.24910545349121,4.6408314704895,0.69,5.26,2.46
0.2237,0.2392,0.2523,0.2479,0.2378,0.2159,0.1929,0.3413,0.3894,0.3853,0.4221,0.4137,0.4134,0.4558,0.5,0.5589,0.5716,0.5553,0.5503,0.5446,41.0952301025391,2.87707376480103,3.86524367332458,0.7,5.2,2.28
0.5721,0.6252,0.6832,0.698,0.7099,0.6624,0.6363,0.7311,0.6987,0.6254,0.5975,0.5482,0.4992,0.4681,0.4448,0.4739,0.5066,0.5502,0.5623,0.5596,42.47412109,3.46254324913025,5.73875665664673,0.352443459,5.349755982,3.112812534
0.1914,0.2088,0.2548,0.2641,0.2419,0.0814,0.062,0,0,0.0641,0.2164,0.2773,0.3473,0.4421,0.4811,0.4956,0.4372,0.3261,0.2968,0.3045,40.1960487365723,2.88369631767273,3.13192439079285,1.96,5.6,0.5
